L105360	109	49770	1
L105360	109	50070	52
L105360	109	50110	7
L105360	109	50200	191
L105360	109	50450	10
L105360	109	50500	48
L105360	109	50510	1
L105360	109	50540	4
L105360	109	50570	12
L105360	109	50580	942
L105360	109	50690	724
L105360	109	50830	42
L105360	109	51220	142
L105360	109	51230	1
L105360	109	51520	393
L105360	109	51650	23
L105360	109	51700	100
L105360	109	51710	1218
L105360	109	51770	849
L105360	109	52120	195
L105360	109	52763	100
L105360	109	53270	11
L105360	109	53520	8
L105360	109	53710	118
L105360	109	54150	36
L105362	109	3100	36
L105362	109	3360	55
L105362	109	12790	191
L105362	109	13210	33
L105362	109	23940	39
L105362	109	24070	76
L105362	109	24080	32
L105362	109	24500	4
L105362	109	24740	9
L105362	109	37170	8
L105362	109	37940	135
L105362	109	38440	143
L105362	109	38720	9
L105362	109	39350	331
L105362	109	39580	103
L105362	109	39660	3
L105362	109	41520	13
L105362	109	41860	1
L105362	109	42380	203
L105362	109	43010	915
L105362	109	43360	163
L105362	109	43820	3
L105362	109	50010	429
L105362	109	50690	366
L105362	109	50970	65
L105362	109	51220	77
L105362	109	51520	4
L105362	109	51760	1
L105362	109	53230	31
L105362	109	53270	52
L105362	109	53440	1
L105362	109	53520	8
L105362	109	53710	55
L105362	109	54150	538
L105546	109	3170	2
L105546	109	24080	2
L105546	109	24500	1
L105546	109	37940	20
L105546	109	38440	64
L105546	109	38580	3
L105546	109	39350	62
L105546	109	39420	1
L105546	109	39570	1
L105546	109	43010	30
L105546	109	50690	185
L105546	109	53440	2
L105546	109	53520	40
L105546	109	53710	15
L105546	109	53810	9
L105548	109	3170	1
L105548	109	24070	8
L105548	109	24080	12
L105548	109	24500	1
L105548	109	37170	1
L105548	109	37930	2
L105548	109	38370	2
L105548	109	38390	25
L105548	109	38580	24
L105548	109	39350	24
L105548	109	39370	37
L105548	109	39580	1
L105548	109	40860	1
L105548	109	41560	12
L105548	109	43350	210
L105548	109	50010	2
L105548	109	50500	2
L105548	109	50970	20
L105548	109	53210	56
L105548	109	53440	200
L105811	109	3360	148
L105811	109	3490	3
L105811	109	12790	22
L105811	109	13040	1
L105811	109	13210	12
L105811	109	23940	25
L105811	109	23970	3
L105811	109	24070	7
L105811	109	24080	2
L105811	109	24500	20
L105811	109	37160	4
L105811	109	37940	36
L105811	109	38440	236
L105811	109	38720	216
L105811	109	39330	15
L105811	109	39435	7
L105811	109	39480	20
L105811	109	39580	2
L105811	109	39660	1
L105811	109	40130	13
L105811	109	40860	1
L105811	109	41520	33
L105811	109	41860	1
L105811	109	42380	12
L105811	109	42600	17
L105811	109	43010	279
L105811	109	43820	1
L105811	109	50010	138
L105811	109	50020	1
L105811	109	50070	6
L105811	109	50200	101
L105811	109	50450	6
L105811	109	50500	78
L105811	109	50520	5
L105811	109	50540	59
L105811	109	50570	50
L105811	109	50580	594
L105811	109	50690	361
L105811	109	50820	12
L105811	109	50840	4000
L105811	109	51220	334
L105811	109	51520	10725
L105811	109	51650	40
L105811	109	51710	267
L105811	109	51760	40
L105811	109	51780	171
L105811	109	52120	16
L105811	109	52763	1167
L105811	109	53270	11
L105811	109	53710	171
L105811	109	54150	185
L105816	109	3170	4
L105816	109	12790	162
L105816	109	13210	1
L105816	109	24070	18
L105816	109	24080	18
L105816	109	24740	2
L105816	109	37170	4
L105816	109	37870	1
L105816	109	37940	48
L105816	109	38440	70
L105816	109	38580	48
L105816	109	39350	421
L105816	109	39570	23
L105816	109	39580	5
L105816	109	42380	1
L105816	109	43010	209
L105816	109	43350	11
L105816	109	43360	161
L105816	109	50690	9
L105816	109	51220	3
L105816	109	53210	20
L105816	109	53270	3
L105816	109	53410	299
L105816	109	53440	151
L105816	109	53520	22
L105816	109	53710	2
L105816	109	53825	2
L105816	109	54150	3
L105819	109	3360	32
L105819	109	3450	258
L105819	109	12790	272
L105819	109	13210	30
L105819	109	23960	1
L105819	109	24070	10
L105819	109	24080	6
L105819	109	24130	6
L105819	109	24500	57
L105819	109	37170	1
L105819	109	37930	139
L105819	109	38370	1
L105819	109	38390	5
L105819	109	38440	132
L105819	109	38580	83
L105819	109	39350	160
L105819	109	39370	27
L105819	109	39410	10
L105819	109	39570	92
L105819	109	39580	4
L105819	109	39620	32
L105819	109	39660	9
L105819	109	40450	1
L105819	109	40860	45
L105819	109	40870	5
L105819	109	41560	3
L105819	109	42380	6
L105819	109	42490	16
L105819	109	43010	197
L105819	109	43360	40
L105819	109	49710	13
L105819	109	50450	1
L105819	109	50500	54
L105819	109	50580	67
L105819	109	50660	60
L105819	109	50690	1032
L105819	109	53210	8
L105819	109	53260	73
L105819	109	53270	882
L105819	109	53520	82
L105819	109	53710	112
L105819	109	54150	427
L105820	109	3360	28
L105820	109	3490	7
L105820	109	13210	13
L105820	109	23760	4
L105820	109	23940	17
L105820	109	24070	32
L105820	109	24080	4
L105820	109	24500	45
L105820	109	24740	26
L105820	109	34040	1
L105820	109	37940	62
L105820	109	38440	63
L105820	109	39330	26
L105820	109	39480	12
L105820	109	39580	27
L105820	109	39660	1
L105820	109	40130	6
L105820	109	40860	3
L105820	109	41520	59
L105820	109	42380	36
L105820	109	42750	1
L105820	109	43010	230
L105820	109	43360	559
L105820	109	43820	19
L105820	109	49770	6
L105820	109	50010	115
L105820	109	50070	24
L105820	109	50450	3
L105820	109	50500	47
L105820	109	50520	33
L105820	109	50540	8
L105820	109	50580	2
L105820	109	50690	243
L105820	109	50820	4
L105820	109	51220	39
L105820	109	51520	6
L105820	109	53230	22
L105820	109	53710	129
L105822	109	3180	1
L105822	109	12790	8
L105822	109	24080	3
L105822	109	24180	6
L105822	109	37170	1
L105822	109	37870	2
L105822	109	37930	2
L105822	109	38370	7
L105822	109	38390	6
L105822	109	38580	215
L105822	109	39350	5
L105822	109	39370	80
L105822	109	50010	3
L105822	109	53210	29
L105822	109	53310	6
L105822	109	53710	12
L105822	109	53810	2
L105824	109	3100	3
L105824	109	3430	18
L105824	109	12790	80
L105824	109	13040	240
L105824	109	13170	1
L105824	109	13210	85
L105824	109	23730	5
L105824	109	23940	1
L105824	109	24020	1
L105824	109	24070	11
L105824	109	24080	2
L105824	109	24500	116
L105824	109	37160	11
L105824	109	37170	11
L105824	109	37940	17
L105824	109	38390	14
L105824	109	38440	145
L105824	109	38570	3
L105824	109	38580	18
L105824	109	38620	2
L105824	109	38720	234
L105824	109	39580	3
L105824	109	39830	3
L105824	109	39860	2
L105824	109	40270	2
L105824	109	40540	7
L105824	109	40870	2
L105824	109	41520	17
L105824	109	41560	4
L105824	109	41860	1
L105824	109	42380	143
L105824	109	43010	2995
L105824	109	43230	1
L105824	109	49710	4
L105824	109	50010	130
L105824	109	50500	30
L105824	109	50510	3
L105824	109	50540	1
L105824	109	50580	730
L105824	109	50690	542
L105824	109	50840	53
L105824	109	51520	45170
L105824	109	51700	99
L105824	109	51720	2
L105824	109	51770	852
L105824	109	51780	3
L105824	109	51840	413
L105824	109	52120	1
L105824	109	52763	200
L105824	109	53270	10
L105824	109	53520	48
L105824	109	53710	204
L105824	109	54150	88
L105825	109	3360	2
L105825	109	12790	22
L105825	109	13210	92
L105825	109	23940	14
L105825	109	24070	20
L105825	109	24080	6
L105825	109	24500	1
L105825	109	24740	4
L105825	109	37940	112
L105825	109	38440	433
L105825	109	38580	5
L105825	109	39350	181
L105825	109	39480	70
L105825	109	39570	1
L105825	109	39580	50
L105825	109	39660	9
L105825	109	40130	14
L105825	109	40320	1
L105825	109	40860	17
L105825	109	41520	48
L105825	109	41860	1
L105825	109	42380	2
L105825	109	42600	3
L105825	109	43010	1080
L105825	109	49770	6
L105825	109	50070	1
L105825	109	50500	19
L105825	109	50540	38
L105825	109	50580	1
L105825	109	50690	252
L105825	109	51220	240
L105825	109	53230	2
L105825	109	53270	26
L105825	109	53520	18
L105825	109	53710	69
L105825	109	54150	708
L105826	109	2840	26
L105826	109	3360	6
L105826	109	3450	16
L105826	109	12790	703
L105826	109	13040	203
L105826	109	13210	14
L105826	109	23730	1
L105826	109	24070	5
L105826	109	24500	38
L105826	109	37170	3
L105826	109	38390	226
L105826	109	38440	152
L105826	109	38580	43
L105826	109	39350	27
L105826	109	41540	4
L105826	109	41560	7
L105826	109	42380	2543
L105826	109	43010	1296
L105826	109	43230	4
L105826	109	43360	29
L105826	109	49710	7
L105826	109	50010	4
L105826	109	50500	5
L105826	109	50580	2
L105826	109	50690	418
L105826	109	53260	1
L105826	109	53270	46
L105826	109	53520	96
L105826	109	53710	124
L105826	109	54150	430
L105828	109	3360	12
L105828	109	13040	7
L105828	109	24070	1
L105828	109	24080	1
L105828	109	24500	1
L105828	109	37930	9
L105828	109	38390	6
L105828	109	38440	83
L105828	109	38580	91
L105828	109	38720	178
L105828	109	39370	27
L105828	109	39580	2
L105828	109	39620	7
L105828	109	39660	1
L105828	109	41560	1
L105828	109	43010	66
L105828	109	50690	48
L105828	109	53520	60
L105828	109	54150	116
L105834	109	3100	5
L105834	109	3450	285
L105834	109	12790	1068
L105834	109	13040	11
L105834	109	13210	305
L105834	109	15650	2
L105834	109	24010	2
L105834	109	24070	6
L105834	109	24080	1
L105834	109	24500	123
L105834	109	37170	5
L105834	109	38280	114
L105834	109	38360	188
L105834	109	38390	177
L105834	109	38440	6
L105834	109	38580	84
L105834	109	39370	62
L105834	109	39530	36
L105834	109	39570	1
L105834	109	39660	1
L105834	109	39860	3
L105834	109	40450	3
L105834	109	40860	23
L105834	109	40870	2
L105834	109	41540	21
L105834	109	41560	115
L105834	109	41860	1
L105834	109	42380	1130
L105834	109	42490	1
L105834	109	43010	1908
L105834	109	43360	47
L105834	109	43820	2
L105834	109	49710	6
L105834	109	50450	1
L105834	109	50500	80
L105834	109	50510	2
L105834	109	50580	237
L105834	109	50660	61
L105834	109	50690	1172
L105834	109	51520	22
L105834	109	51700	3
L105834	109	51770	287
L105834	109	52763	225
L105834	109	53270	729
L105834	109	53520	53
L105834	109	53690	67
L105834	109	53710	91
L105834	109	54150	988
L106491	109	3170	2
L106491	109	24070	11
L106491	109	24080	7
L106491	109	24500	9
L106491	109	24740	2
L106491	109	37930	22
L106491	109	38440	4
L106491	109	38580	11
L106491	109	39350	112
L106491	109	39570	23
L106491	109	43010	50
L106491	109	50450	1
L106491	109	50500	5
L106491	109	50690	7
L106491	109	53520	190
L106491	109	53710	35
L106568	109	3100	8
L106568	109	12790	7
L106568	109	24070	1
L106568	109	37940	8
L106568	109	38390	71
L106568	109	38580	2
L106568	109	38720	6
L106568	109	39350	2
L106568	109	43010	9
L106568	109	43350	63
L106568	109	50010	7
L106568	109	50690	4
L106568	109	50970	1800
L106568	109	53440	4
L106568	109	54150	37
L106704	109	2960	174
L106704	109	3100	1
L106704	109	3300	125
L106704	109	12790	309
L106704	109	13040	46
L106704	109	24070	5
L106704	109	24500	11
L106704	109	37170	5
L106704	109	37940	11
L106704	109	38390	303
L106704	109	38580	50
L106704	109	38720	530
L106704	109	39350	12
L106704	109	39370	2
L106704	109	39580	4
L106704	109	42380	1
L106704	109	43010	17
L106704	109	43350	125
L106704	109	50010	23
L106704	109	50970	315
L106704	109	53210	10
L106704	109	53270	263
L106704	109	53440	98
L106704	109	54150	1286
L106770	109	3470	118
L106770	109	12790	168
L106770	109	13040	102
L106770	109	13210	46
L106770	109	13260	7
L106770	109	16010	7
L106770	109	17980	14
L106770	109	21530	15
L106770	109	21540	1
L106770	109	23910	5
L106770	109	24050	8
L106770	109	24500	22
L106770	109	34030	34
L106770	109	34050	23
L106770	109	34060	1
L106770	109	35050	2
L106770	109	37160	11
L106770	109	38440	5
L106770	109	38580	43
L106770	109	38880	3
L106770	109	39520	49
L106770	109	39830	2
L106770	109	40270	1
L106770	109	40540	48
L106770	109	40870	47
L106770	109	41120	3
L106770	109	41170	32
L106770	109	41530	1
L106770	109	42380	1
L106770	109	42600	10
L106770	109	42820	1
L106770	109	42870	6
L106770	109	43010	15
L106770	109	43230	111
L106770	109	43410	24
L106770	109	43820	127
L106770	109	44190	1
L106770	109	44300	1
L106770	109	49710	1
L106770	109	49830	69
L106770	109	50110	1
L106770	109	50200	5
L106770	109	50500	28
L106770	109	50510	3
L106770	109	50580	124
L106770	109	51520	714
L106770	109	51700	74
L106770	109	51720	10
L106770	109	51770	15
L106770	109	51840	269
L106770	109	52120	2
L106770	109	53270	89
L106770	109	54150	32
L106771	109	3170	9
L106771	109	3360	478
L106771	109	12790	547
L106771	109	13210	476
L106771	109	23760	1
L106771	109	23940	21
L106771	109	24070	81
L106771	109	24080	26
L106771	109	24500	2
L106771	109	24740	12
L106771	109	37170	3
L106771	109	37940	297
L106771	109	38440	1492
L106771	109	38580	20
L106771	109	38720	25
L106771	109	39350	821
L106771	109	39480	28
L106771	109	39570	31
L106771	109	39580	62
L106771	109	39660	5
L106771	109	40130	1
L106771	109	40860	10
L106771	109	41520	6
L106771	109	42380	13
L106771	109	43010	2643
L106771	109	43360	161
L106771	109	50010	63
L106771	109	50450	1
L106771	109	50500	6
L106771	109	50540	13
L106771	109	50690	162
L106771	109	50840	2
L106771	109	50970	497
L106771	109	51220	46
L106771	109	51520	1
L106771	109	52120	3
L106771	109	53230	1
L106771	109	53270	72
L106771	109	53310	14
L106771	109	53410	72
L106771	109	53440	13
L106771	109	53520	133
L106771	109	53710	169
L106771	109	53810	5
L106771	109	54150	201
L106879	109	21530	2
L106879	109	24010	4
L106879	109	24080	2
L106879	109	24500	17
L106879	109	24740	5
L106879	109	37930	19
L106879	109	38450	60
L106879	109	38580	33
L106879	109	39410	40
L106879	109	39570	4
L106879	109	39660	4
L106879	109	40450	19
L106879	109	40745	5
L106879	109	40860	43
L106879	109	40870	1
L106879	109	42380	13
L106879	109	42490	46
L106879	109	43010	75
L106879	109	49710	82
L106879	109	50450	27
L106879	109	50500	5
L106879	109	50580	1
L106879	109	50660	7
L106879	109	50690	286
L106879	109	51520	1
L106879	109	53210	1
L106879	109	53230	8
L106879	109	53270	1
L106879	109	53310	25
L106879	109	53520	332
L106879	109	53810	10
L106879	109	54150	6
L106997	109	3170	5
L106997	109	3360	135
L106997	109	12790	79
L106997	109	13210	310
L106997	109	23940	3
L106997	109	24070	28
L106997	109	24080	32
L106997	109	24740	2
L106997	109	24865	4
L106997	109	37170	1
L106997	109	37940	372
L106997	109	38440	586
L106997	109	38580	20
L106997	109	38720	2
L106997	109	39350	663
L106997	109	39480	16
L106997	109	39570	54
L106997	109	39580	33
L106997	109	39660	5
L106997	109	40860	7
L106997	109	42380	65
L106997	109	42600	1
L106997	109	43010	143
L106997	109	43350	88
L106997	109	43360	36
L106997	109	50010	105
L106997	109	50500	4
L106997	109	50540	36
L106997	109	50690	119
L106997	109	51220	23
L106997	109	53210	3
L106997	109	53230	2
L106997	109	53270	54
L106997	109	53410	1
L106997	109	53420	9
L106997	109	53440	8
L106997	109	53520	297
L106997	109	53710	497
L106997	109	54150	18
L107079	109	3100	33
L107079	109	12790	151
L107079	109	13210	332
L107079	109	23940	1
L107079	109	24070	30
L107079	109	24080	20
L107079	109	24500	18
L107079	109	37170	4
L107079	109	37940	286
L107079	109	38440	7663
L107079	109	38580	55
L107079	109	39350	724
L107079	109	39420	34
L107079	109	39570	35
L107079	109	39580	13
L107079	109	39660	4
L107079	109	40860	32
L107079	109	40870	1
L107079	109	42380	83
L107079	109	43010	1621
L107079	109	43350	2217
L107079	109	43360	4
L107079	109	43500	3
L107079	109	43820	13
L107079	109	44040	1
L107079	109	44080	1
L107079	109	44940	1
L107079	109	50010	31
L107079	109	50120	1
L107079	109	50500	133
L107079	109	50520	4
L107079	109	50540	68
L107079	109	50690	353
L107079	109	50820	1
L107079	109	51220	5
L107079	109	51760	2
L107079	109	51780	1
L107079	109	52120	5
L107079	109	53230	51
L107079	109	53310	4
L107079	109	53410	185
L107079	109	53440	4
L107079	109	53520	51
L107079	109	53710	422
L107079	109	53810	11
L107079	109	54150	80
L107147	109	3170	8
L107147	109	13005	4
L107147	109	13210	7
L107147	109	23760	2
L107147	109	23940	2
L107147	109	24070	11
L107147	109	24080	13
L107147	109	24740	3
L107147	109	37940	42
L107147	109	38440	26
L107147	109	38580	10
L107147	109	39350	52
L107147	109	39570	4
L107147	109	39580	12
L107147	109	39660	1
L107147	109	42380	1
L107147	109	43010	5
L107147	109	50690	17
L107147	109	50970	18
L107147	109	51220	5
L107147	109	53520	92
L107147	109	53710	69
L107147	109	54150	8
L107148	109	3170	5
L107148	109	3300	17
L107148	109	12790	28
L107148	109	24070	5
L107148	109	24080	9
L107148	109	37170	2
L107148	109	37870	8
L107148	109	37940	26
L107148	109	38390	9
L107148	109	38440	4
L107148	109	38580	178
L107148	109	39350	75
L107148	109	39580	2
L107148	109	43010	60
L107148	109	50970	45
L107148	109	53210	13
L107148	109	53440	292
L107148	109	53470	1
L107148	109	53520	20
L107148	109	53710	1
L107148	109	53810	11
L107148	109	54150	50
L107181	109	12790	315
L107181	109	13210	219
L107181	109	23940	69
L107181	109	23970	2
L107181	109	24070	58
L107181	109	24080	5
L107181	109	24500	44
L107181	109	24740	15
L107181	109	34040	1
L107181	109	37940	119
L107181	109	38440	175
L107181	109	38560	10
L107181	109	38720	377
L107181	109	38880	158
L107181	109	39330	126
L107181	109	39480	120
L107181	109	39570	2
L107181	109	39580	1
L107181	109	39630	6
L107181	109	39660	7
L107181	109	40130	127
L107181	109	40450	14
L107181	109	40490	1
L107181	109	40540	9
L107181	109	40860	43
L107181	109	40870	17
L107181	109	41520	132
L107181	109	41860	24
L107181	109	42380	893
L107181	109	42600	126
L107181	109	42750	5
L107181	109	43010	11878
L107181	109	43230	303
L107181	109	43360	154
L107181	109	43820	422
L107181	109	44040	3
L107181	109	44080	1
L107181	109	49770	31
L107181	109	50020	46
L107181	109	50070	54
L107181	109	50200	80
L107181	109	50360	5
L107181	109	50380	1
L107181	109	50450	5
L107181	109	50500	341
L107181	109	50520	159
L107181	109	50540	1109
L107181	109	50580	1
L107181	109	50690	450
L107181	109	51220	188
L107181	109	51520	7896
L107181	109	51650	97
L107476	109	12790	13
L107476	109	13040	5
L107476	109	13170	17
L107476	109	23730	5
L107476	109	24070	4
L107476	109	24080	1
L107476	109	24500	17
L107476	109	37930	15
L107476	109	38280	19
L107476	109	38390	25
L107476	109	38440	380
L107476	109	38580	35
L107476	109	39370	12
L107476	109	39570	3
L107476	109	39580	4
L107476	109	39620	12
L107476	109	40270	1
L107476	109	40870	5
L107476	109	41530	81
L107476	109	41560	35
L107476	109	42380	135
L107476	109	43010	126
L107476	109	49710	6
L107476	109	49810	1
L107476	109	50500	1
L107707	109	2960	3
L107707	109	3300	77
L107707	109	12790	20
L107707	109	13040	11
L107707	109	24070	2
L107707	109	24080	3
L107707	109	24500	1
L107707	109	37170	1
