[20, 19, 13, 11, 6, 5, 5, 4, 3, 3, 3, 3, 2, 1, 1, 1, 0, 0, 0, 0]
[25, 20, 11, 7, 5, 4, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 0, 0]
[18, 11, 8, 8, 8, 6, 6, 6, 6, 4, 4, 3, 3, 3, 1, 1, 1, 1, 1, 1]
[21, 14, 13, 11, 8, 7, 5, 5, 5, 3, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0]
[17, 12, 12, 8, 8, 7, 7, 7, 4, 4, 4, 3, 1, 1, 1, 1, 1, 1, 1, 0]
[22, 20, 11, 10, 10, 7, 7, 3, 2, 2, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0]
[26, 17, 15, 10, 8, 7, 6, 5, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
[54, 11, 9, 7, 3, 3, 3, 3, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[20, 15, 12, 12, 10, 8, 8, 6, 3, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[21, 12, 8, 7, 6, 6, 5, 4, 4, 4, 4, 4, 3, 3, 3, 2, 1, 1, 1, 1]
[24, 10, 10, 10, 10, 9, 5, 4, 3, 3, 3, 3, 2, 1, 1, 1, 1, 0, 0, 0]
[22, 19, 16, 9, 9, 9, 8, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 20, 10, 8, 7, 7, 5, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]
[23, 21, 8, 8, 8, 6, 6, 6, 3, 3, 3, 2, 2, 1, 0, 0, 0, 0, 0, 0]
[29, 16, 11, 6, 5, 5, 4, 4, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 0]
[21, 18, 14, 12, 11, 6, 5, 3, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[20, 11, 8, 8, 8, 6, 5, 4, 4, 4, 4, 4, 4, 3, 3, 2, 2, 0, 0, 0]
[21, 10, 9, 9, 8, 8, 5, 5, 5, 4, 4, 4, 4, 3, 1, 0, 0, 0, 0, 0]
[27, 12, 9, 9, 6, 5, 5, 5, 5, 5, 5, 2, 1, 1, 1, 1, 1, 0, 0, 0]
[43, 24, 20, 4, 4, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[30, 23, 18, 7, 6, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]
[28, 16, 11, 10, 10, 9, 5, 5, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[20, 13, 12, 9, 9, 7, 5, 3, 3, 3, 3, 3, 3, 3, 2, 2, 0, 0, 0, 0]
[23, 18, 16, 10, 10, 8, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]
[28, 17, 16, 13, 11, 8, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[20, 15, 13, 13, 7, 6, 6, 4, 4, 4, 4, 2, 2, 0, 0, 0, 0, 0, 0, 0]
[32, 9, 9, 9, 9, 7, 7, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0]
[20, 18, 14, 6, 5, 4, 4, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 1, 1]
[45, 22, 9, 7, 6, 3, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[20, 20, 15, 8, 8, 6, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0]
[24, 17, 13, 6, 5, 5, 5, 4, 4, 4, 4, 3, 3, 2, 1, 0, 0, 0, 0, 0]
[37, 19, 12, 9, 7, 4, 3, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]
[49, 9, 6, 4, 4, 4, 4, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 0, 0, 0]
[23, 19, 14, 14, 5, 5, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 0, 0, 0, 0]
[21, 14, 10, 8, 7, 6, 4, 4, 4, 4, 4, 4, 3, 3, 2, 1, 1, 0, 0, 0]
[21, 14, 12, 12, 11, 8, 8, 4, 4, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[18, 18, 17, 16, 8, 8, 4, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0]
[17, 17, 9, 7, 6, 6, 6, 5, 5, 5, 4, 4, 2, 1, 1, 1, 1, 1, 1, 1]
[32, 15, 11, 10, 8, 7, 5, 4, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[28, 11, 10, 9, 8, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0]
[22, 15, 8, 6, 6, 4, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 2, 1]
[35, 26, 9, 7, 6, 5, 4, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[18, 14, 10, 9, 8, 7, 5, 4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 1, 1, 0]
[25, 15, 7, 7, 7, 6, 6, 6, 6, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0]
[18, 17, 15, 7, 7, 7, 7, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]
[16, 14, 10, 9, 8, 8, 7, 4, 4, 4, 4, 3, 3, 1, 1, 1, 1, 1, 1, 0]
[15, 15, 10, 8, 7, 5, 5, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 1, 0, 0]
[16, 15, 14, 14, 13, 7, 6, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]
[24, 13, 12, 10, 9, 7, 5, 5, 5, 5, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0]
[22, 18, 18, 9, 5, 4, 4, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 0, 0, 0]
[44, 16, 9, 9, 7, 7, 5, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 11, 11, 11, 9, 9, 9, 8, 4, 4, 3, 2, 2, 2, 1, 1, 1, 1, 0, 0]
[20, 18, 13, 13, 6, 6, 6, 4, 3, 3, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[29, 12, 10, 9, 8, 8, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0]
[21, 15, 10, 10, 10, 9, 8, 7, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]
[23, 19, 12, 8, 8, 6, 6, 6, 5, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0]
[31, 22, 17, 6, 6, 5, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0]
[31, 25, 10, 9, 7, 6, 5, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[23, 19, 11, 8, 8, 6, 5, 5, 4, 4, 3, 2, 1, 1, 0, 0, 0, 0, 0, 0]
[20, 18, 16, 14, 9, 6, 4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[31, 8, 7, 7, 7, 7, 6, 5, 5, 4, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0]
[23, 15, 13, 10, 10, 9, 7, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0]
[23, 22, 16, 9, 4, 4, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 0]
[22, 20, 20, 6, 4, 3, 3, 3, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1, 0, 0]
[23, 15, 9, 6, 6, 6, 6, 6, 4, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1]
[26, 8, 8, 7, 7, 7, 6, 5, 4, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 0]
[15, 13, 8, 7, 7, 7, 7, 7, 7, 5, 5, 3, 2, 1, 1, 1, 1, 1, 1, 1]
[20, 19, 18, 12, 10, 5, 5, 4, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[22, 11, 10, 8, 7, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 2, 2, 1, 0, 0]
[13, 13, 12, 8, 8, 7, 7, 7, 6, 6, 5, 3, 1, 1, 1, 1, 1, 0, 0, 0]
[27, 12, 9, 7, 7, 7, 5, 5, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 0, 0]
[52, 12, 9, 6, 4, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[39, 13, 7, 7, 7, 7, 6, 6, 6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[20, 13, 9, 8, 6, 5, 5, 4, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 1, 0]
[38, 27, 14, 9, 3, 3, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[33, 30, 11, 5, 5, 5, 4, 2, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 18, 18, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0]
[23, 18, 10, 9, 8, 6, 6, 6, 4, 3, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[22, 9, 7, 7, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 2, 2, 0]
[22, 20, 15, 11, 8, 6, 4, 3, 3, 3, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0]
[27, 17, 17, 14, 5, 5, 4, 3, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 18, 18, 14, 14, 5, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[31, 28, 6, 6, 5, 5, 5, 2, 2, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0]
[16, 9, 9, 7, 6, 6, 6, 6, 6, 6, 3, 3, 3, 3, 3, 3, 3, 1, 1, 0]
[27, 17, 15, 6, 6, 4, 4, 4, 4, 4, 3, 2, 1, 1, 1, 1, 0, 0, 0, 0]
[19, 10, 10, 9, 8, 8, 8, 7, 4, 4, 4, 2, 2, 2, 1, 1, 1, 0, 0, 0]
[31, 19, 8, 7, 5, 5, 5, 4, 4, 3, 3, 3, 2, 1, 0, 0, 0, 0, 0, 0]
[15, 14, 13, 6, 6, 6, 5, 5, 5, 4, 4, 4, 4, 2, 2, 2, 1, 1, 1, 0]
[18, 15, 13, 9, 9, 8, 6, 6, 6, 6, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[25, 14, 9, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 1, 1, 0]
[15, 15, 12, 7, 6, 6, 6, 6, 5, 4, 3, 3, 3, 3, 2, 2, 2, 0, 0, 0]
[19, 13, 10, 9, 8, 7, 6, 6, 3, 3, 3, 3, 3, 3, 3, 1, 0, 0, 0, 0]
[20, 12, 12, 10, 8, 8, 7, 5, 4, 3, 3, 3, 2, 2, 1, 0, 0, 0, 0, 0]
[23, 13, 10, 8, 8, 7, 7, 7, 4, 3, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0]
[18, 18, 17, 16, 9, 6, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[26, 10, 9, 8, 8, 5, 4, 4, 4, 4, 4, 2, 2, 2, 2, 2, 1, 1, 1, 1]
[28, 25, 25, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0]
[55, 18, 6, 5, 5, 3, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[16, 16, 7, 7, 7, 7, 6, 4, 4, 4, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2]
[33, 20, 8, 7, 7, 4, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[24, 23, 14, 8, 8, 7, 6, 4, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[12, 9, 9, 8, 8, 8, 8, 7, 7, 6, 4, 4, 4, 2, 2, 1, 1, 0, 0, 0]
[29, 17, 16, 8, 5, 5, 4, 4, 3, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0]
[17, 17, 13, 11, 7, 4, 4, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 0, 0]
[20, 16, 9, 9, 9, 7, 5, 5, 5, 3, 3, 2, 2, 2, 1, 1, 1, 0, 0, 0]
[20, 15, 15, 11, 10, 7, 5, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]
[16, 14, 13, 12, 5, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 1]
[16, 16, 16, 13, 8, 5, 5, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0]
[20, 11, 10, 10, 10, 10, 4, 4, 4, 4, 3, 2, 2, 2, 2, 2, 0, 0, 0, 0]
[22, 15, 15, 11, 9, 9, 6, 3, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[43, 12, 8, 8, 6, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0]
[17, 17, 15, 10, 9, 7, 6, 3, 3, 3, 3, 2, 2, 1, 1, 1, 0, 0, 0, 0]
[27, 12, 9, 9, 9, 9, 8, 5, 5, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[25, 16, 13, 11, 8, 6, 4, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 0, 0, 0]
[24, 22, 16, 13, 12, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]
[32, 23, 10, 8, 8, 6, 5, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[32, 29, 8, 5, 4, 4, 4, 4, 4, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[20, 16, 13, 7, 5, 5, 5, 4, 4, 4, 4, 4, 3, 3, 2, 1, 0, 0, 0, 0]
[24, 15, 13, 9, 8, 5, 4, 4, 3, 3, 3, 2, 2, 2, 1, 1, 1, 0, 0, 0]
[13, 12, 12, 10, 7, 7, 7, 6, 5, 5, 5, 5, 2, 2, 2, 0, 0, 0, 0, 0]
[30, 13, 11, 11, 10, 8, 8, 5, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 11, 11, 9, 8, 8, 8, 8, 6, 6, 5, 4, 4, 1, 0, 0, 0, 0, 0, 0]
[32, 13, 11, 10, 8, 6, 5, 4, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[22, 22, 10, 9, 7, 6, 5, 3, 3, 3, 3, 3, 1, 1, 1, 1, 0, 0, 0, 0]
[26, 17, 15, 13, 8, 6, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]
[20, 20, 13, 5, 5, 5, 5, 5, 5, 5, 5, 3, 2, 2, 0, 0, 0, 0, 0, 0]
[40, 24, 8, 5, 5, 4, 4, 4, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[25, 21, 17, 7, 7, 6, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[28, 11, 7, 7, 7, 7, 7, 7, 5, 4, 4, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[20, 19, 9, 9, 9, 6, 5, 5, 4, 4, 3, 1, 1, 1, 1, 1, 1, 1, 0, 0]
[17, 12, 11, 11, 11, 10, 8, 4, 4, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]
[20, 20, 14, 14, 5, 4, 4, 4, 3, 3, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0]
[34, 24, 23, 4, 4, 4, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[29, 20, 14, 11, 4, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0]
[28, 21, 11, 9, 7, 6, 4, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[33, 25, 8, 4, 4, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0]
[44, 15, 9, 8, 4, 4, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0]
[28, 15, 13, 11, 8, 5, 4, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
[28, 20, 6, 6, 5, 5, 5, 5, 5, 4, 3, 2, 2, 2, 1, 1, 0, 0, 0, 0]
[16, 14, 12, 7, 7, 7, 6, 5, 4, 4, 4, 3, 2, 2, 2, 2, 1, 1, 1, 0]
[49, 14, 8, 7, 5, 5, 4, 4, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[41, 18, 9, 7, 5, 3, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0]
[16, 16, 15, 9, 9, 6, 6, 6, 6, 3, 3, 3, 2, 0, 0, 0, 0, 0, 0, 0]
[28, 18, 13, 11, 10, 6, 3, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[27, 24, 15, 14, 6, 3, 3, 3, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[15, 12, 11, 9, 9, 6, 6, 5, 4, 4, 4, 4, 4, 3, 1, 1, 1, 1, 0, 0]
[22, 9, 9, 8, 6, 6, 4, 4, 4, 4, 4, 4, 3, 3, 2, 2, 2, 2, 2, 0]
[52, 31, 8, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 22, 22, 8, 7, 6, 2, 2, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]
[18, 18, 16, 7, 7, 6, 3, 3, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1]
[21, 20, 12, 11, 9, 9, 9, 6, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[14, 13, 13, 11, 8, 8, 5, 5, 5, 5, 4, 3, 3, 1, 1, 1, 0, 0, 0, 0]
[30, 11, 11, 11, 9, 7, 7, 6, 2, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[22, 13, 13, 12, 10, 10, 4, 4, 4, 3, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0]
[20, 15, 10, 6, 6, 6, 6, 6, 6, 5, 4, 4, 1, 1, 1, 1, 1, 1, 0, 0]
[21, 17, 12, 8, 6, 6, 5, 4, 4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 0, 0]
[23, 14, 12, 11, 6, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
[31, 18, 8, 8, 8, 5, 5, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 0, 0]
[35, 17, 11, 7, 7, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[21, 16, 14, 8, 7, 5, 4, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0]
[30, 20, 11, 10, 5, 4, 4, 4, 3, 3, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]
[23, 16, 14, 12, 6, 5, 5, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 0, 0]
[37, 15, 15, 7, 7, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
[27, 18, 8, 6, 6, 6, 5, 5, 4, 3, 3, 3, 3, 1, 1, 1, 0, 0, 0, 0]
[27, 19, 17, 5, 4, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 0, 0, 0]
[26, 20, 14, 9, 8, 6, 4, 3, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[18, 10, 9, 8, 8, 8, 6, 6, 6, 5, 5, 3, 2, 2, 2, 2, 0, 0, 0, 0]
[17, 16, 10, 10, 10, 10, 9, 7, 4, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[27, 18, 16, 14, 7, 6, 4, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[21, 19, 13, 12, 7, 7, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1]
[24, 14, 14, 7, 7, 7, 4, 3, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]
[17, 11, 11, 8, 7, 5, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 2, 1, 0, 0]
[21, 18, 13, 10, 8, 7, 5, 5, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
[14, 11, 11, 11, 9, 7, 6, 5, 3, 3, 3, 3, 3, 3, 3, 2, 1, 1, 1, 0]
[37, 27, 17, 3, 3, 3, 3, 3, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[18, 12, 12, 11, 10, 9, 9, 9, 9, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[19, 15, 15, 12, 7, 7, 5, 4, 3, 3, 2, 2, 2, 2, 1, 1, 0, 0, 0, 0]
[11, 11, 10, 9, 9, 8, 7, 6, 6, 6, 6, 5, 2, 1, 1, 1, 1, 0, 0, 0]
[26, 19, 19, 11, 8, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[25, 19, 8, 8, 8, 8, 8, 3, 3, 3, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0]
[19, 12, 10, 9, 9, 9, 8, 7, 6, 5, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0]
[32, 18, 10, 9, 7, 7, 6, 4, 4, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[11, 10, 10, 8, 8, 6, 6, 6, 6, 6, 6, 4, 4, 4, 3, 2, 0, 0, 0, 0]
[28, 12, 10, 9, 8, 7, 4, 4, 4, 4, 4, 2, 2, 2, 0, 0, 0, 0, 0, 0]
[26, 18, 14, 12, 6, 5, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]
[36, 17, 11, 8, 5, 4, 4, 4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0]
[18, 18, 17, 10, 8, 7, 5, 4, 3, 3, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0]
[28, 18, 13, 10, 7, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 0, 0, 0]
[26, 11, 9, 9, 9, 6, 4, 4, 4, 4, 3, 2, 2, 2, 1, 1, 1, 1, 1, 0]
[36, 16, 8, 6, 6, 5, 4, 3, 3, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 0]
[26, 14, 6, 6, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 2, 2, 1, 1, 1]
[12, 11, 11, 7, 6, 6, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 0, 0, 0]
[20, 14, 11, 10, 10, 7, 7, 7, 6, 4, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]
[27, 14, 10, 9, 9, 8, 4, 3, 3, 3, 3, 2, 1, 1, 1, 1, 1, 0, 0, 0]
[20, 15, 13, 9, 8, 7, 7, 5, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[22, 11, 9, 9, 8, 7, 6, 6, 5, 4, 4, 4, 3, 2, 0, 0, 0, 0, 0, 0]
[18, 12, 12, 11, 10, 10, 6, 6, 6, 5, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 19, 11, 8, 7, 5, 4, 4, 3, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 0]
[15, 13, 10, 10, 5, 5, 5, 5, 5, 5, 5, 4, 3, 3, 2, 2, 1, 1, 1, 0]
[21, 12, 8, 7, 7, 7, 7, 7, 7, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1]
[34, 9, 5, 5, 5, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 2, 2, 1, 1, 0]
[26, 16, 13, 8, 8, 8, 7, 5, 2, 2, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0]
[16, 15, 14, 10, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 0, 0, 0, 0]
[34, 13, 9, 7, 7, 6, 5, 4, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
[37, 19, 19, 7, 4, 3, 3, 3, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[24, 12, 12, 11, 5, 5, 4, 4, 4, 4, 3, 2, 2, 2, 2, 2, 2, 0, 0, 0]
[20, 15, 14, 10, 6, 6, 5, 4, 4, 4, 4, 2, 2, 2, 1, 1, 0, 0, 0, 0]
[20, 17, 9, 9, 9, 9, 9, 5, 3, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0]
