[24, 10, 3, 3, 2, 2, 2, 2, 1, 1]
[14, 13, 10, 3, 3, 2, 2, 1, 1, 1]
[14, 12, 6, 4, 3, 3, 3, 2, 2, 1]
[17, 7, 5, 5, 5, 3, 3, 3, 1, 1]
[11, 11, 7, 6, 6, 5, 1, 1, 1, 1]
[17, 7, 5, 4, 4, 3, 3, 3, 3, 1]
[13, 10, 10, 6, 3, 3, 2, 1, 1, 1]
[20, 8, 6, 4, 4, 3, 2, 1, 1, 1]
[14, 11, 7, 6, 3, 3, 2, 2, 1, 1]
[8, 6, 5, 5, 5, 5, 5, 5, 4, 2]
[15, 11, 8, 7, 4, 1, 1, 1, 1, 1]
[15, 12, 11, 3, 3, 2, 1, 1, 1, 1]
[22, 13, 6, 2, 2, 1, 1, 1, 1, 1]
[16, 12, 6, 4, 3, 2, 2, 2, 2, 1]
[11, 9, 6, 6, 5, 5, 4, 2, 1, 1]
[14, 10, 10, 5, 5, 2, 1, 1, 1, 1]
[20, 7, 5, 4, 3, 3, 2, 2, 2, 2]
[12, 9, 7, 5, 4, 4, 4, 2, 2, 1]
[18, 15, 9, 2, 1, 1, 1, 1, 1, 1]
[12, 12, 5, 4, 4, 4, 3, 2, 2, 2]
[15, 9, 8, 5, 4, 3, 3, 1, 1, 1]
[12, 10, 9, 6, 3, 2, 2, 2, 2, 2]
[11, 9, 8, 7, 4, 3, 3, 3, 1, 1]
[14, 10, 8, 7, 2, 2, 2, 2, 2, 1]
[12, 11, 7, 6, 5, 3, 2, 2, 1, 1]
[12, 9, 8, 7, 4, 3, 3, 2, 1, 1]
[11, 7, 7, 7, 6, 3, 3, 2, 2, 2]
[17, 14, 5, 3, 2, 2, 2, 2, 2, 1]
[17, 10, 6, 5, 5, 2, 2, 1, 1, 1]
[15, 6, 6, 5, 5, 3, 3, 3, 3, 1]
[8, 7, 7, 7, 7, 4, 3, 3, 3, 1]
[11, 9, 9, 6, 6, 3, 3, 1, 1, 1]
[9, 9, 8, 6, 5, 3, 3, 3, 3, 1]
[21, 10, 4, 4, 4, 3, 1, 1, 1, 1]
[13, 10, 8, 8, 3, 2, 2, 2, 1, 1]
[10, 10, 6, 5, 5, 5, 3, 2, 2, 2]
[22, 7, 3, 3, 3, 3, 3, 3, 2, 1]
[8, 8, 8, 7, 7, 4, 3, 2, 2, 1]
[10, 10, 9, 6, 5, 3, 2, 2, 2, 1]
[12, 12, 5, 5, 4, 4, 4, 2, 1, 1]
[15, 13, 10, 3, 3, 2, 1, 1, 1, 1]
[11, 6, 6, 6, 4, 4, 4, 3, 3, 3]
[17, 8, 6, 4, 3, 3, 3, 3, 2, 1]
[12, 12, 10, 5, 4, 2, 2, 1, 1, 1]
[11, 11, 6, 6, 6, 4, 3, 1, 1, 1]
[11, 10, 8, 6, 3, 3, 3, 2, 2, 2]
[20, 9, 4, 4, 4, 3, 3, 1, 1, 1]
[14, 6, 6, 6, 4, 3, 3, 3, 3, 2]
[13, 11, 11, 5, 3, 3, 1, 1, 1, 1]
[19, 5, 5, 5, 5, 3, 3, 3, 1, 1]
[10, 9, 9, 9, 4, 3, 3, 1, 1, 1]
[20, 8, 8, 8, 1, 1, 1, 1, 1, 1]
[13, 10, 6, 6, 4, 3, 3, 3, 1, 1]
[15, 9, 4, 4, 4, 3, 3, 3, 3, 2]
[15, 9, 8, 4, 4, 2, 2, 2, 2, 2]
[14, 8, 8, 5, 5, 4, 3, 1, 1, 1]
[16, 15, 6, 6, 2, 1, 1, 1, 1, 1]
[20, 9, 5, 5, 3, 3, 2, 1, 1, 1]
[13, 11, 11, 5, 3, 3, 1, 1, 1, 1]
[9, 9, 7, 6, 4, 4, 4, 4, 2, 1]
[13, 10, 5, 5, 5, 3, 3, 2, 2, 2]
[17, 7, 7, 7, 2, 2, 2, 2, 2, 2]
[12, 8, 6, 5, 5, 5, 3, 3, 2, 1]
[18, 13, 6, 6, 2, 1, 1, 1, 1, 1]
[13, 8, 6, 6, 4, 4, 3, 2, 2, 2]
[14, 10, 6, 5, 4, 3, 2, 2, 2, 2]
[15, 7, 5, 5, 4, 4, 4, 3, 2, 1]
[14, 11, 9, 4, 4, 2, 2, 2, 1, 1]
[13, 9, 8, 5, 5, 4, 3, 1, 1, 1]
[13, 8, 8, 6, 4, 3, 3, 2, 2, 1]
[16, 9, 5, 5, 4, 4, 2, 2, 2, 1]
[12, 8, 6, 5, 5, 4, 4, 2, 2, 2]
[8, 8, 7, 7, 7, 6, 4, 1, 1, 1]
[18, 11, 5, 5, 3, 3, 2, 1, 1, 1]
[12, 12, 7, 7, 5, 2, 2, 1, 1, 1]
[13, 11, 8, 5, 4, 2, 2, 2, 2, 1]
[21, 5, 5, 5, 4, 2, 2, 2, 2, 2]
[12, 10, 6, 6, 6, 3, 3, 2, 1, 1]
[12, 12, 6, 5, 4, 4, 3, 2, 1, 1]
[20, 12, 4, 4, 3, 3, 1, 1, 1, 1]
[20, 9, 8, 2, 2, 2, 2, 2, 2, 1]
[26, 5, 5, 4, 3, 2, 2, 1, 1, 1]
[14, 9, 7, 5, 4, 3, 2, 2, 2, 2]
[22, 7, 5, 3, 3, 3, 3, 2, 1, 1]
[17, 12, 4, 3, 3, 3, 3, 2, 2, 1]
[19, 8, 5, 3, 3, 3, 3, 2, 2, 2]
[10, 10, 10, 8, 7, 1, 1, 1, 1, 1]
[15, 8, 8, 8, 4, 3, 1, 1, 1, 1]
[9, 8, 7, 6, 6, 5, 5, 2, 1, 1]
[17, 10, 5, 4, 4, 4, 2, 2, 1, 1]
[15, 11, 5, 4, 3, 3, 3, 2, 2, 2]
[11, 7, 7, 7, 4, 4, 4, 2, 2, 2]
[21, 7, 6, 4, 3, 3, 3, 1, 1, 1]
[22, 5, 4, 4, 4, 4, 4, 1, 1, 1]
[12, 11, 7, 7, 4, 4, 2, 1, 1, 1]
[15, 6, 6, 5, 4, 4, 4, 3, 2, 1]
[12, 10, 10, 7, 5, 2, 1, 1, 1, 1]
[11, 11, 6, 6, 5, 3, 2, 2, 2, 2]
[14, 14, 4, 4, 3, 3, 2, 2, 2, 2]
[9, 9, 7, 7, 6, 6, 3, 1, 1, 1]
[26, 6, 5, 2, 2, 2, 2, 2, 2, 1]
[17, 10, 8, 3, 3, 3, 2, 2, 1, 1]
[12, 11, 7, 5, 5, 3, 2, 2, 2, 1]
[15, 7, 5, 5, 5, 5, 3, 2, 2, 1]
[11, 7, 5, 5, 5, 5, 5, 5, 1, 1]
[8, 8, 8, 7, 6, 4, 3, 2, 2, 2]
[13, 10, 4, 4, 4, 4, 4, 3, 2, 2]
[15, 9, 6, 6, 3, 3, 2, 2, 2, 2]
[20, 8, 6, 4, 3, 3, 2, 2, 1, 1]
[20, 6, 6, 4, 4, 4, 3, 1, 1, 1]
[10, 10, 7, 7, 4, 4, 3, 3, 1, 1]
[16, 11, 7, 3, 3, 2, 2, 2, 2, 2]
[20, 11, 6, 4, 2, 2, 2, 1, 1, 1]
[18, 7, 7, 6, 6, 2, 1, 1, 1, 1]
[15, 12, 5, 5, 5, 3, 2, 1, 1, 1]
[26, 6, 6, 5, 2, 1, 1, 1, 1, 1]
[11, 7, 7, 6, 6, 5, 3, 2, 2, 1]
[16, 13, 5, 4, 3, 3, 3, 1, 1, 1]
[9, 7, 7, 7, 7, 4, 4, 3, 1, 1]
[25, 13, 4, 2, 1, 1, 1, 1, 1, 1]
[21, 7, 5, 4, 4, 3, 3, 1, 1, 1]
[11, 7, 7, 7, 5, 5, 4, 2, 1, 1]
[24, 8, 7, 3, 2, 2, 1, 1, 1, 1]
[20, 5, 5, 5, 3, 3, 3, 3, 2, 1]
[25, 6, 4, 4, 2, 2, 2, 2, 2, 1]
[14, 7, 6, 5, 5, 3, 3, 3, 3, 1]
[10, 10, 7, 5, 5, 5, 3, 3, 1, 1]
[18, 9, 9, 5, 4, 1, 1, 1, 1, 1]
[21, 7, 7, 7, 2, 2, 1, 1, 1, 1]
[12, 7, 6, 5, 4, 4, 4, 4, 2, 2]
[20, 5, 5, 5, 4, 4, 2, 2, 2, 1]
[12, 7, 6, 5, 4, 4, 4, 4, 3, 1]
[17, 11, 9, 3, 3, 3, 1, 1, 1, 1]
[13, 13, 5, 5, 4, 4, 2, 2, 1, 1]
[11, 9, 9, 7, 6, 2, 2, 2, 1, 1]
[9, 9, 8, 6, 4, 4, 3, 3, 2, 2]
[15, 15, 6, 4, 4, 2, 1, 1, 1, 1]
[14, 10, 6, 5, 4, 4, 4, 1, 1, 1]
[10, 8, 8, 7, 6, 3, 3, 2, 2, 1]
[14, 8, 5, 4, 4, 4, 4, 3, 2, 2]
[14, 13, 7, 5, 4, 2, 2, 1, 1, 1]
[37, 2, 2, 2, 2, 1, 1, 1, 1, 1]
[25, 7, 5, 3, 3, 2, 2, 1, 1, 1]
[12, 8, 5, 5, 5, 5, 4, 3, 2, 1]
[9, 9, 7, 7, 7, 5, 3, 1, 1, 1]
[11, 8, 6, 6, 6, 5, 2, 2, 2, 2]
[16, 14, 7, 4, 4, 1, 1, 1, 1, 1]
[9, 9, 9, 6, 4, 4, 4, 2, 2, 1]
[17, 9, 7, 7, 3, 2, 2, 1, 1, 1]
[10, 6, 6, 6, 6, 6, 4, 2, 2, 2]
[16, 13, 7, 4, 2, 2, 2, 2, 1, 1]
[19, 9, 8, 6, 2, 2, 1, 1, 1, 1]
[16, 6, 6, 4, 4, 4, 3, 3, 2, 2]
[13, 12, 8, 5, 4, 4, 1, 1, 1, 1]
[13, 12, 9, 6, 3, 3, 1, 1, 1, 1]
[17, 6, 6, 6, 5, 2, 2, 2, 2, 2]
[18, 15, 3, 3, 3, 2, 2, 2, 1, 1]
[16, 7, 7, 5, 4, 4, 3, 2, 1, 1]
[15, 7, 4, 4, 4, 4, 4, 4, 2, 2]
[15, 9, 5, 5, 4, 4, 3, 3, 1, 1]
[16, 12, 7, 5, 5, 1, 1, 1, 1, 1]
[9, 8, 8, 8, 8, 3, 3, 1, 1, 1]
[22, 15, 4, 2, 2, 1, 1, 1, 1, 1]
[19, 15, 2, 2, 2, 2, 2, 2, 2, 2]
[16, 11, 8, 4, 2, 2, 2, 2, 2, 1]
[12, 7, 6, 6, 5, 5, 5, 2, 1, 1]
[14, 11, 9, 3, 3, 3, 2, 2, 2, 1]
[13, 13, 12, 3, 3, 2, 1, 1, 1, 1]
[16, 10, 7, 5, 3, 2, 2, 2, 2, 1]
[23, 8, 7, 5, 2, 1, 1, 1, 1, 1]
[10, 7, 7, 7, 4, 4, 4, 4, 2, 1]
[13, 9, 8, 8, 6, 2, 1, 1, 1, 1]
[14, 12, 7, 6, 3, 2, 2, 2, 1, 1]
[16, 10, 5, 5, 4, 4, 3, 1, 1, 1]
[14, 14, 5, 4, 4, 3, 2, 2, 1, 1]
[12, 10, 7, 7, 5, 3, 3, 1, 1, 1]
[15, 15, 6, 3, 3, 3, 2, 1, 1, 1]
[19, 14, 4, 3, 2, 2, 2, 2, 1, 1]
[11, 11, 11, 3, 3, 3, 3, 3, 1, 1]
[14, 11, 5, 4, 4, 4, 2, 2, 2, 2]
[21, 4, 4, 4, 3, 3, 3, 3, 3, 2]
[12, 11, 5, 5, 5, 5, 3, 2, 1, 1]
[27, 5, 4, 2, 2, 2, 2, 2, 2, 2]
[12, 10, 10, 4, 3, 3, 2, 2, 2, 2]
[10, 8, 6, 6, 4, 4, 4, 4, 3, 1]
[10, 10, 7, 7, 4, 4, 3, 2, 2, 1]
[11, 9, 9, 5, 5, 4, 3, 2, 1, 1]
[19, 11, 8, 3, 2, 2, 2, 1, 1, 1]
[25, 11, 4, 3, 2, 1, 1, 1, 1, 1]
[22, 7, 5, 5, 2, 2, 2, 2, 2, 1]
[13, 8, 7, 4, 4, 4, 4, 3, 2, 1]
[15, 13, 8, 4, 3, 3, 1, 1, 1, 1]
[21, 7, 6, 4, 3, 2, 2, 2, 2, 1]
[19, 7, 6, 4, 4, 2, 2, 2, 2, 2]
[13, 11, 9, 5, 5, 3, 1, 1, 1, 1]
[12, 11, 8, 5, 3, 3, 2, 2, 2, 2]
[19, 5, 5, 5, 5, 4, 2, 2, 2, 1]
[15, 9, 5, 5, 3, 3, 3, 3, 2, 2]
[10, 9, 6, 6, 5, 5, 3, 3, 2, 1]
[12, 7, 6, 5, 4, 4, 4, 4, 2, 2]
[15, 15, 6, 6, 2, 2, 1, 1, 1, 1]
[14, 10, 9, 4, 3, 3, 3, 2, 1, 1]
[12, 8, 7, 4, 4, 4, 4, 4, 2, 1]
[14, 10, 4, 4, 4, 4, 4, 4, 1, 1]
[13, 9, 8, 7, 3, 2, 2, 2, 2, 2]
[21, 16, 3, 3, 2, 1, 1, 1, 1, 1]
[17, 10, 10, 5, 3, 1, 1, 1, 1, 1]
[12, 10, 7, 5, 4, 4, 2, 2, 2, 2]
[12, 8, 7, 7, 4, 4, 3, 2, 2, 1]
[19, 7, 6, 5, 3, 3, 3, 2, 1, 1]
[24, 5, 5, 5, 5, 2, 1, 1, 1, 1]
[12, 9, 7, 6, 4, 3, 3, 2, 2, 2]
[11, 9, 9, 5, 5, 3, 3, 3, 1, 1]
[16, 14, 4, 4, 3, 3, 2, 2, 1, 1]
[18, 10, 7, 5, 3, 2, 2, 1, 1, 1]
[18, 9, 8, 5, 4, 2, 1, 1, 1, 1]
[14, 8, 6, 5, 3, 3, 3, 3, 3, 2]
[28, 12, 3, 1, 1, 1, 1, 1, 1, 1]
[16, 14, 5, 3, 3, 3, 2, 2, 1, 1]
[12, 8, 5, 5, 4, 4, 4, 4, 3, 1]
[10, 10, 6, 6, 6, 4, 3, 3, 1, 1]
[12, 9, 8, 6, 6, 3, 3, 1, 1, 1]
[18, 9, 6, 3, 3, 3, 3, 3, 1, 1]
[14, 8, 5, 5, 5, 5, 5, 1, 1, 1]
[13, 9, 5, 5, 4, 4, 4, 4, 1, 1]
[26, 11, 6, 1, 1, 1, 1, 1, 1, 1]
[23, 11, 5, 5, 1, 1, 1, 1, 1, 1]
[14, 9, 8, 5, 3, 3, 3, 3, 1, 1]
[20, 6, 6, 4, 3, 3, 3, 2, 2, 1]
[12, 9, 9, 7, 4, 3, 3, 1, 1, 1]
[10, 7, 6, 5, 5, 4, 4, 4, 4, 1]
[12, 11, 11, 4, 3, 2, 2, 2, 2, 1]
[12, 9, 8, 7, 4, 4, 3, 1, 1, 1]
[9, 8, 8, 7, 6, 4, 3, 2, 2, 1]
[19, 9, 5, 5, 3, 3, 3, 1, 1, 1]
[14, 10, 9, 5, 4, 4, 1, 1, 1, 1]
[8, 8, 6, 6, 5, 5, 5, 3, 3, 1]
[12, 7, 7, 6, 6, 4, 3, 3, 1, 1]
[13, 8, 6, 6, 4, 3, 3, 3, 2, 2]
[21, 7, 7, 7, 3, 1, 1, 1, 1, 1]
[18, 11, 7, 6, 3, 1, 1, 1, 1, 1]
[31, 4, 4, 2, 2, 2, 2, 1, 1, 1]
[19, 10, 8, 4, 2, 2, 2, 1, 1, 1]
[20, 9, 8, 2, 2, 2, 2, 2, 2, 1]
[8, 8, 7, 7, 7, 6, 4, 1, 1, 1]
[14, 13, 6, 6, 3, 2, 2, 2, 1, 1]
[16, 13, 4, 4, 4, 4, 2, 1, 1, 1]
[10, 9, 6, 6, 5, 3, 3, 3, 3, 2]
[16, 12, 5, 5, 4, 3, 2, 1, 1, 1]
[13, 12, 10, 3, 2, 2, 2, 2, 2, 2]
[14, 12, 7, 5, 3, 3, 2, 2, 1, 1]
[18, 15, 4, 3, 3, 3, 1, 1, 1, 1]
[25, 7, 5, 3, 3, 3, 1, 1, 1, 1]
[11, 11, 6, 5, 5, 5, 3, 2, 1, 1]
[15, 6, 5, 5, 5, 5, 4, 2, 2, 1]
[16, 9, 6, 6, 4, 3, 2, 2, 1, 1]
[19, 9, 4, 4, 4, 3, 3, 2, 1, 1]
[12, 10, 7, 3, 3, 3, 3, 3, 3, 3]
[15, 11, 8, 8, 3, 1, 1, 1, 1, 1]
[18, 13, 9, 2, 2, 2, 1, 1, 1, 1]
[13, 10, 9, 6, 3, 2, 2, 2, 2, 1]
[12, 8, 8, 6, 4, 4, 3, 3, 1, 1]
[23, 6, 5, 5, 4, 2, 2, 1, 1, 1]
[12, 11, 6, 6, 5, 3, 3, 2, 1, 1]
[11, 7, 7, 7, 7, 5, 2, 2, 1, 1]
[14, 11, 5, 4, 4, 3, 3, 3, 2, 1]
[23, 4, 4, 4, 4, 4, 4, 1, 1, 1]
[12, 12, 6, 5, 3, 3, 3, 2, 2, 2]
[15, 8, 8, 7, 3, 2, 2, 2, 2, 1]
[16, 6, 6, 6, 4, 4, 4, 2, 1, 1]
[8, 7, 7, 6, 5, 4, 4, 4, 3, 2]
[15, 6, 5, 5, 5, 4, 3, 3, 2, 2]
[15, 15, 7, 4, 2, 2, 2, 1, 1, 1]
[16, 13, 4, 4, 3, 3, 3, 2, 1, 1]
[15, 8, 8, 7, 5, 2, 2, 1, 1, 1]
[11, 11, 8, 6, 6, 4, 1, 1, 1, 1]
[17, 7, 6, 6, 4, 4, 3, 1, 1, 1]
[15, 13, 9, 4, 4, 1, 1, 1, 1, 1]
[15, 10, 6, 5, 4, 3, 3, 2, 1, 1]
[18, 10, 6, 5, 4, 3, 1, 1, 1, 1]
[19, 17, 2, 2, 2, 2, 2, 2, 1, 1]
[29, 7, 4, 3, 2, 1, 1, 1, 1, 1]
[11, 11, 7, 6, 5, 2, 2, 2, 2, 2]
[13, 7, 7, 5, 4, 4, 4, 4, 1, 1]
[23, 9, 5, 5, 2, 2, 1, 1, 1, 1]
[12, 10, 6, 6, 6, 6, 1, 1, 1, 1]
[23, 12, 2, 2, 2, 2, 2, 2, 2, 1]
[8, 7, 7, 6, 6, 4, 4, 4, 2, 2]
[19, 6, 6, 5, 4, 3, 3, 2, 1, 1]
[14, 10, 6, 5, 5, 4, 2, 2, 1, 1]
[17, 7, 7, 6, 5, 4, 1, 1, 1, 1]
[17, 14, 8, 4, 2, 1, 1, 1, 1, 1]
[9, 9, 7, 7, 4, 4, 3, 3, 2, 2]
[13, 12, 12, 5, 3, 1, 1, 1, 1, 1]
[13, 6, 6, 5, 4, 4, 3, 3, 3, 3]
[17, 17, 5, 3, 3, 1, 1, 1, 1, 1]
[16, 9, 8, 4, 4, 3, 2, 2, 1, 1]
[9, 8, 8, 5, 5, 4, 4, 4, 2, 1]
[21, 13, 5, 4, 2, 1, 1, 1, 1, 1]
[15, 12, 7, 5, 5, 2, 1, 1, 1, 1]
[12, 8, 7, 6, 5, 4, 3, 2, 2, 1]
[13, 6, 6, 6, 6, 6, 3, 2, 1, 1]
[20, 9, 7, 5, 4, 1, 1, 1, 1, 1]
[18, 7, 6, 6, 4, 3, 3, 1, 1, 1]
[14, 7, 5, 4, 4, 4, 4, 4, 2, 2]
[17, 10, 9, 5, 3, 2, 1, 1, 1, 1]
[17, 10, 6, 5, 5, 2, 2, 1, 1, 1]
[11, 11, 5, 4, 4, 4, 4, 3, 3, 1]
[7, 6, 6, 6, 5, 5, 5, 5, 3, 2]
[16, 10, 5, 5, 5, 2, 2, 2, 2, 1]
[15, 10, 4, 4, 4, 4, 3, 3, 2, 1]
[19, 14, 5, 2, 2, 2, 2, 2, 1, 1]
[17, 15, 6, 3, 2, 2, 2, 1, 1, 1]
[12, 10, 8, 7, 6, 3, 1, 1, 1, 1]
[9, 9, 7, 5, 5, 4, 4, 3, 2, 2]
[9, 7, 5, 5, 5, 5, 5, 4, 4, 1]
[9, 9, 8, 6, 4, 4, 4, 3, 2, 1]
[9, 9, 9, 9, 6, 3, 2, 1, 1, 1]
[13, 6, 6, 6, 6, 4, 4, 3, 1, 1]
[15, 13, 6, 3, 3, 3, 3, 2, 1, 1]
[12, 10, 8, 5, 4, 3, 2, 2, 2, 2]
[25, 11, 4, 4, 1, 1, 1, 1, 1, 1]
[15, 11, 8, 6, 5, 1, 1, 1, 1, 1]
[15, 15, 11, 2, 2, 1, 1, 1, 1, 1]
[12, 9, 6, 6, 6, 3, 2, 2, 2, 2]
[12, 9, 8, 6, 6, 2, 2, 2, 2, 1]
[15, 11, 6, 5, 4, 3, 3, 1, 1, 1]
[18, 14, 4, 3, 2, 2, 2, 2, 2, 1]
[13, 11, 6, 6, 5, 4, 2, 1, 1, 1]
[18, 15, 5, 2, 2, 2, 2, 2, 1, 1]
[16, 9, 7, 5, 3, 2, 2, 2, 2, 2]
[12, 12, 5, 4, 4, 3, 3, 3, 3, 1]
[11, 8, 8, 7, 6, 5, 2, 1, 1, 1]
[28, 8, 5, 2, 2, 1, 1, 1, 1, 1]
[23, 11, 5, 2, 2, 2, 2, 1, 1, 1]
[20, 11, 9, 2, 2, 2, 1, 1, 1, 1]
[18, 14, 5, 4, 3, 2, 1, 1, 1, 1]
[14, 9, 9, 4, 4, 3, 2, 2, 2, 1]
[17, 13, 5, 5, 2, 2, 2, 2, 1, 1]
[8, 6, 6, 6, 6, 6, 4, 3, 3, 2]
[13, 8, 8, 4, 4, 4, 3, 3, 2, 1]
[19, 6, 6, 6, 4, 2, 2, 2, 2, 1]
[15, 6, 6, 4, 4, 3, 3, 3, 3, 3]
[13, 7, 5, 5, 5, 5, 5, 2, 2, 1]
[9, 6, 6, 6, 6, 5, 5, 5, 1, 1]
[15, 13, 6, 4, 3, 3, 3, 1, 1, 1]
[10, 9, 8, 7, 5, 3, 3, 3, 1, 1]
[11, 8, 8, 8, 8, 3, 1, 1, 1, 1]
[11, 8, 8, 8, 6, 5, 1, 1, 1, 1]
[20, 8, 5, 5, 4, 3, 2, 1, 1, 1]
[11, 10, 8, 4, 3, 3, 3, 3, 3, 2]
[21, 9, 8, 4, 3, 1, 1, 1, 1, 1]
[14, 12, 9, 4, 3, 3, 2, 1, 1, 1]
[13, 11, 8, 7, 4, 3, 1, 1, 1, 1]
[16, 13, 6, 6, 3, 2, 1, 1, 1, 1]
[28, 5, 5, 4, 2, 2, 1, 1, 1, 1]
[10, 9, 7, 6, 5, 4, 3, 3, 2, 1]
[17, 9, 6, 5, 4, 4, 2, 1, 1, 1]
[17, 10, 9, 5, 4, 1, 1, 1, 1, 1]
[14, 11, 11, 2, 2, 2, 2, 2, 2, 2]
[11, 8, 8, 8, 5, 4, 2, 2, 1, 1]
[9, 9, 8, 8, 7, 2, 2, 2, 2, 1]
[12, 12, 6, 4, 4, 4, 3, 2, 2, 1]
[13, 10, 8, 8, 6, 1, 1, 1, 1, 1]
[13, 7, 7, 6, 4, 4, 4, 2, 2, 1]
[12, 12, 10, 7, 4, 1, 1, 1, 1, 1]
[8, 8, 6, 6, 5, 5, 5, 3, 3, 1]
[12, 8, 5, 5, 4, 4, 4, 3, 3, 2]
[19, 14, 9, 2, 1, 1, 1, 1, 1, 1]
[19, 15, 5, 2, 2, 2, 2, 1, 1, 1]
[16, 8, 8, 5, 5, 3, 2, 1, 1, 1]
[13, 8, 8, 6, 6, 4, 2, 1, 1, 1]
[31, 7, 4, 2, 1, 1, 1, 1, 1, 1]
[16, 10, 4, 4, 4, 3, 3, 2, 2, 2]
[12, 9, 9, 8, 5, 3, 1, 1, 1, 1]
[11, 11, 5, 4, 4, 4, 4, 4, 2, 1]
[20, 7, 7, 4, 2, 2, 2, 2, 2, 2]
[12, 8, 8, 5, 4, 4, 4, 2, 2, 1]
[15, 9, 7, 5, 5, 2, 2, 2, 2, 1]
[16, 9, 5, 4, 4, 4, 3, 2, 2, 1]
[10, 10, 6, 5, 4, 4, 4, 3, 2, 2]
[8, 7, 7, 7, 7, 6, 2, 2, 2, 2]
[16, 14, 7, 4, 2, 2, 2, 1, 1, 1]
[12, 11, 10, 3, 3, 3, 3, 3, 1, 1]
[14, 5, 5, 5, 5, 4, 4, 4, 3, 1]
[21, 9, 7, 7, 1, 1, 1, 1, 1, 1]
[19, 12, 9, 3, 2, 1, 1, 1, 1, 1]
[10, 8, 8, 7, 7, 4, 2, 2, 1, 1]
[11, 7, 7, 7, 5, 4, 4, 3, 1, 1]
[25, 4, 4, 3, 3, 3, 2, 2, 2, 2]
[12, 11, 8, 6, 3, 3, 3, 2, 1, 1]
[12, 8, 8, 6, 5, 3, 3, 3, 1, 1]
[22, 10, 5, 4, 4, 1, 1, 1, 1, 1]
[13, 10, 6, 5, 5, 5, 3, 1, 1, 1]
[11, 10, 8, 7, 4, 4, 2, 2, 1, 1]
[11, 11, 9, 6, 4, 3, 3, 1, 1, 1]
[11, 7, 7, 7, 5, 5, 4, 2, 1, 1]
[15, 12, 4, 4, 4, 3, 2, 2, 2, 2]
[12, 8, 8, 5, 5, 3, 3, 2, 2, 2]
[13, 11, 4, 4, 4, 4, 3, 3, 2, 2]
[10, 10, 8, 7, 5, 3, 3, 2, 1, 1]
[12, 7, 6, 6, 6, 4, 3, 3, 2, 1]
[11, 9, 7, 4, 4, 4, 4, 4, 2, 1]
[20, 7, 6, 5, 3, 3, 3, 1, 1, 1]
[12, 11, 9, 7, 4, 2, 2, 1, 1, 1]
[15, 6, 6, 5, 4, 4, 4, 3, 2, 1]
[14, 7, 7, 7, 3, 3, 3, 3, 2, 1]
[11, 10, 10, 5, 4, 4, 2, 2, 1, 1]
